e1	e2	e3	cumvol
4.9854E-01	2.6091E+00	8.9761E-01	8.9743744582885E-01
3.0992E+00	4.8263E-01	3.9966E-01	8.9753103364351E-01
2.4360E+00	2.5381E+00	2.3469E-01	8.9874966906150E-01
8.8514E-02	2.3990E+00	7.6063E-01	8.9900374675395E-01
1.7572E-01	6.2006E-01	3.9301E-01	8.9928184294522E-01
1.6849E-01	2.3349E+00	8.8369E-01	8.9943893110940E-01
3.0364E+00	2.6405E+00	3.5973E-01	8.9971610057786E-01
1.4359E-01	2.4300E+00	5.4573E-01	9.0008017243578E-01
2.5763E+00	2.6669E+00	6.7347E-02	9.0029199929894E-01
2.5360E+00	6.1893E-01	4.6370E-01	9.0070278673527E-01
1.9307E-01	7.0030E-01	6.4305E-01	9.0070286079172E-01
6.4774E-02	2.5021E+00	3.5779E-01	9.0076776190667E-01
2.7740E+00	7.0417E-01	3.0905E-01	9.0078403804835E-01
2.8981E+00	1.9382E+00	5.0238E-01	9.0112272624607E-01
3.3126E-01	4.5003E-01	5.1152E-01	9.0117318228528E-01
3.0479E+00	4.7969E-01	7.2569E-01	9.0123920238497E-01
2.3269E+00	2.5108E+00	6.1670E-01	9.0151166499670E-01
2.7899E+00	7.7329E-01	7.2991E-01	9.0157666783754E-01
3.1013E+00	5.6501E-01	4.6372E-01	9.0160545626314E-01
3.1358E+00	4.5014E-01	5.8769E-01	9.0167361260643E-01
2.7037E+00	2.4047E+00	4.5159E-01	9.0216576549227E-01
2.8636E+00	4.9374E-01	1.0089E+00	9.0216580313085E-01
3.0367E+00	7.0511E-01	2.5524E-01	9.0217344274485E-01
2.3878E+00	2.3789E+00	6.8901E-01	9.0223386792084E-01
9.2962E-02	5.7215E-01	2.4679E-01	9.0237149388860E-01
7.8370E-02	2.3668E+00	5.1759E-01	9.0264350178563E-01
1.3868E-01	2.5941E+00	7.7955E-01	9.0278353153606E-01
3.0877E+00	2.6456E+00	2.2050E-01	9.0286470879269E-01
2.8983E+00	2.5335E+00	1.8682E-01	9.0287401671122E-01
6.2658E-02	2.6229E+00	9.6519E-01	9.0313491614155E-01
1.6225E-02	2.5745E+00	2.8540E-01	9.0320073278947E-01
8.6031E-01	6.6333E-01	4.8098E-01	9.0336213413119E-01
2.9362E+00	2.3525E+00	5.8111E-01	9.0361846200022E-01
1.0319E+00	2.8498E+00	8.3542E-01	9.0374894172452E-01
2.9402E+00	2.7306E+00	5.7821E-01	9.0399802060696E-01
2.9992E+00	6.0270E-01	8.3240E-01	9.0402691075844E-01
1.0696E+00	5.7833E-01	9.7636E-01	9.0403972822002E-01
2.9938E-01	2.3190E+00	5.2838E-01	9.0478926488959E-01
2.9093E+00	5.5528E-01	8.0362E-01	9.0479012955962E-01
4.1483E-01	5.8336E-01	8.2359E-01	9.0488381910017E-01
3.1392E+00	5.4231E-01	3.3489E-01	9.0488861038937E-01
2.8594E+00	5.0220E-01	1.0228E+00	9.0488878739242E-01
3.0781E+00	6.2036E-01	8.8843E-01	9.0490099449868E-01
2.6437E+00	7.2499E-01	7.1058E-01	9.0560558358574E-01
9.0475E-02	4.6464E-01	4.8693E-01	9.0567435028434E-01
3.1072E+00	2.4511E+00	6.1446E-01	9.0579617008401E-01
3.0667E+00	2.4798E+00	1.3143E-01	9.0618436623568E-01
2.9447E+00	6.3221E-01	9.2628E-01	9.0640781629852E-01
2.8594E+00	5.0220E-01	1.0228E+00	9.0640787255294E-01
3.0737E+00	2.6457E+00	3.1240E-01	9.0658152372579E-01
2.8482E+00	2.7313E+00	1.0201E+00	9.0659515499445E-01
2.8198E+00	2.6974E+00	1.7678E-01	9.0702645138655E-01
6.4123E-04	5.9027E-01	1.2858E-01	9.0709257321213E-01
1.8574E-01	2.7700E+00	9.4539E-01	9.0754208158951E-01
2.9524E+00	5.3310E-01	5.6863E-02	9.0887461948150E-01
2.6777E-01	7.3855E-01	2.8899E-01	9.0920308422773E-01
3.0367E+00	7.0511E-01	2.5524E-01	9.0941519795789E-01
2.8212E+00	9.0438E-01	5.1198E-01	9.0958663150643E-01
3.1283E+00	3.9640E-01	6.0432E-01	9.0974897991615E-01
3.0934E+00	2.6396E+00	2.5300E-01	9.0986886590673E-01
2.5463E+00	6.5958E-01	4.0020E-01	9.0991555808818E-01
1.7616E-01	2.2209E+00	8.4155E-01	9.1034290853318E-01
3.1243E+00	5.5390E-01	6.1216E-01	9.1045786183558E-01
4.3220E-01	2.5854E+00	1.0364E+00	9.1063372656370E-01
2.3569E-01	5.8861E-01	2.1628E-01	9.1079433546077E-01
2.6676E+00	2.5705E+00	5.0752E-02	9.1116438676624E-01
2.5674E+00	2.4944E+00	9.2714E-02	9.1181355762540E-01
2.8313E-01	2.3770E+00	9.4710E-01	9.1186024980685E-01
6.1403E-02	6.8921E-01	6.6527E-01	9.1195373589563E-01
2.8011E+00	2.4389E+00	7.9995E-01	9.1195896460614E-01
3.0021E-02	2.5365E+00	9.0403E-01	9.1205326450201E-01
2.9943E+00	2.3714E+00	3.7135E-01	9.1211928460170E-01
2.4897E+00	2.5574E+00	5.8716E-01	9.1213352622567E-01
2.3805E+00	2.3314E+00	3.3884E-01	9.1231947300630E-01
2.6318E+00	2.1211E+00	1.0172E+00	9.1235578914743E-01
3.0781E+00	6.2036E-01	8.8843E-01	9.1240095544059E-01
3.0948E+00	6.7059E-01	2.2562E-01	9.1246199097189E-01
2.9039E+00	1.3310E+00	5.2929E-01	9.1254733898983E-01
3.0500E+00	2.9063E+00	1.1336E-01	9.1266423322212E-01
2.5539E+00	2.5815E+00	3.6612E-01	9.1343357693887E-01
2.9833E+00	6.5412E-01	5.3709E-01	9.1368682963438E-01
3.0062E+00	6.6497E-01	4.5183E-01	9.1383249703339E-01
2.4452E+00	4.5096E-01	7.4531E-01	9.1434051000205E-01
2.7363E+00	2.4670E+00	7.8716E-02	9.1513652624597E-01
2.9233E+00	2.7423E+00	1.0882E-01	9.1522167081213E-01
2.9363E+00	8.2786E-01	5.6149E-01	9.1529074268839E-01
2.7859E-01	6.9047E-01	2.5700E-02	9.1583230790587E-01
2.3456E-01	1.0129E+00	2.2354E-01	9.1592640434996E-01
3.6395E-01	2.5047E+00	7.1703E-01	9.1608756867036E-01
2.8332E+00	9.1830E-01	6.7057E-01	9.1671610443365E-01
2.8112E+00	6.2645E-01	8.8523E-01	9.1681660960853E-01
3.0946E+00	2.4309E+00	6.5197E-01	9.1689707478396E-01
3.1873E-01	2.5752E+00	3.8492E-01	9.1717601224831E-01
1.8974E+00	2.7568E+00	3.2500E-01	9.1717895212640E-01
4.6136E-01	2.4716E+00	6.0078E-01	9.1733542281445E-01
3.6655E-01	2.4456E+00	5.2646E-01	9.1733648076365E-01
3.0814E+00	5.0901E-01	2.3529E-01	9.1742223568514E-01
4.2668E-01	2.5363E+00	3.8882E-01	9.1750829578427E-01
3.6621E-01	8.5355E-01	4.6516E-01	9.1756332948833E-01
2.7684E+00	2.7355E+00	1.0171E+00	9.1804316642122E-01
2.7239E+00	4.7722E-01	9.5127E-01	9.1911602864528E-01
2.6618E+00	8.2538E-01	4.0363E-01	9.1996653944607E-01
4.6843E-01	5.9100E-01	3.6940E-01	9.2024087991765E-01
2.9198E-01	4.2740E-01	6.6488E-01	9.2051815111199E-01
2.9658E+00	2.6211E+00	2.5084E-01	9.2084672775669E-01
2.7004E+00	2.6845E+00	9.8294E-03	9.2085426564481E-01
2.7047E+00	2.6915E+00	1.1367E-02	9.2085501739910E-01
3.1049E+00	4.0881E-01	6.2705E-02	9.2104721828717E-01
2.7592E+00	5.4214E-01	7.6665E-01	9.2111445909749E-01
2.6620E+00	6.1668E-01	8.1137E-01	9.2118281889255E-01
1.0400E-01	2.7890E+00	8.9501E-01	9.2130261536436E-01
2.7862E+00	2.4791E+00	3.6561E-01	9.2134605231747E-01
2.9552E+00	8.4734E-01	2.2758E-02	9.2135091481479E-01
3.1104E+00	6.9161E-01	3.9432E-01	9.2144236638586E-01
2.9920E+00	2.5831E+00	2.8297E-02	9.2167821479963E-01
1.0204E-01	5.7332E-01	5.3119E-01	9.2180086061349E-01
2.7496E-01	6.3691E-01	7.9777E-01	9.2218713821496E-01
3.0346E+00	1.2188E+00	3.6392E-01	9.2220066775773E-01
2.8433E+00	5.7011E-01	9.9423E-01	9.2231739922861E-01
2.8733E+00	2.4391E+00	4.3150E-01	9.2239939029232E-01
7.9390E-02	4.8020E-01	5.1156E-01	9.2274969558617E-01
2.9894E+00	6.4284E-01	6.9653E-01	9.2285835409077E-01
2.7664E+00	2.4250E+00	4.0963E-01	9.2286645147125E-01
3.9793E-01	2.5780E+00	6.7167E-01	9.2330350046218E-01
1.5495E-01	2.4018E+00	9.9147E-01	9.2383602835199E-01
2.8440E+00	2.3885E+00	1.9410E-01	9.2391639180154E-01
1.1204E-01	2.2405E+00	8.1680E-01	9.2393958530343E-01
2.1070E-01	2.4541E+00	4.5609E-01	9.2415436628631E-01
1.1668E-01	2.5815E+00	5.3787E-01	9.2429139817489E-01
3.1069E+00	2.3784E+00	3.1784E-01	9.2429660654023E-01
3.1011E+00	5.9025E-01	6.5855E-01	9.2447818826312E-01
3.5677E-01	2.5152E+00	3.3331E-01	9.2479379282289E-01
3.1337E+00	6.8359E-01	7.5274E-01	9.2501806788267E-01
2.8510E+00	8.7246E-01	2.3932E-01	9.2505316331317E-01
1.3175E-01	9.5539E-01	3.1086E-01	9.2533406815614E-01
2.8250E+00	2.5655E+00	2.7248E-01	9.2543508196045E-01
8.6969E-02	4.8012E-01	5.0330E-01	9.2544213156431E-01
5.7615E-02	2.5574E+00	8.7071E-01	9.2556908852120E-01
1.4402E-01	2.5217E+00	7.1543E-01	9.2557091958714E-01
3.0067E+00	2.5562E+00	4.5988E-01	9.2598319323865E-01
1.0011E-01	2.6606E+00	2.9177E-01	9.2675077099402E-01
4.0366E-01	5.2995E-01	4.8180E-01	9.2694015712684E-01
2.8662E+00	8.4320E-01	4.0296E-01	9.2695907814154E-01
1.3056E+00	2.3152E+00	2.9849E-01	9.2716351767090E-01
5.9647E-01	1.5981E+00	1.8042E-01	9.2719118711176E-01
2.8445E+00	7.9032E-01	4.0898E-01	9.2719861310140E-01
7.4470E-01	7.8240E-01	8.5539E-01	9.2757140286771E-01
2.5628E+00	2.5189E+00	1.9333E-01	9.2762307961755E-01
3.1611E-01	4.5623E-01	8.1511E-01	9.2839851366306E-01
3.0432E+00	2.3648E+00	3.5975E-01	9.2863042833683E-01
3.0142E+00	2.7749E+00	6.7572E-01	9.2888347452880E-01
2.9966E+00	2.2628E+00	8.0125E-01	9.2890961808137E-01
2.2799E-01	2.5580E+00	1.3144E-01	9.2950196282637E-01
7.0988E-01	7.7634E-01	1.7822E-01	9.3008779609744E-01
2.2750E+00	2.7475E+00	5.6406E-01	9.3013459000477E-01
2.4087E-01	8.7785E-01	2.4129E-01	9.3021922594151E-01
2.4250E+00	2.6292E+00	1.0228E+00	9.3037387980525E-01
7.4470E-01	7.8240E-01	8.5539E-01	9.3037394582535E-01
1.0255E-01	2.4101E+00	1.4202E-01	9.3125449729738E-01
3.0131E+00	2.7477E+00	1.0060E+00	9.3168400026212E-01
4.6954E-01	3.9609E-01	9.4747E-01	9.3207081090724E-01
1.2353E-01	6.7075E-01	4.6354E-01	9.3226542981961E-01
2.8386E+00	2.4531E+00	4.1458E-01	9.3226739312920E-01
2.3630E-01	2.6384E+00	6.8618E-01	9.3252038032015E-01
4.8047E-01	2.7108E+00	6.2085E-01	9.3281912076263E-01
2.9578E+00	2.6159E+00	2.3702E-01	9.3289378756259E-01
2.7904E-01	4.2462E-01	3.6614E-01	9.3314543400638E-01
3.1390E+00	9.5738E-01	5.9238E-01	9.3317096720364E-01
3.0938E+00	9.6965E-01	1.9689E-01	9.3328531828879E-01
8.9904E-02	2.1581E+00	7.2025E-02	9.3344275842453E-01
2.9311E+00	7.3557E-01	6.8921E-01	9.3344289066818E-01
1.3663E-01	2.5477E+00	6.8045E-01	9.3376676655971E-01
2.8877E+00	4.1715E-01	5.1781E-01	9.3390652165025E-01
3.4699E-02	5.0726E-01	3.4505E-01	9.3394436367966E-01
3.0576E+00	2.4356E+00	4.9135E-01	9.3395585870472E-01
2.2960E+00	2.4257E+00	9.6890E-01	9.3413037251308E-01
1.3913E-01	6.0139E-01	9.9707E-01	9.3438639215268E-01
2.6459E+00	2.5299E+00	1.0698E-01	9.3453094768776E-01
9.3904E-01	3.0798E-01	6.3760E-01	9.3463247012149E-01
2.3141E-01	2.1122E+00	8.3608E-01	9.3478456049291E-01
2.0639E-01	5.3493E-01	5.6615E-01	9.3488990578542E-01
3.0416E+00	7.4274E-01	3.4020E-01	9.3507953402585E-01
7.9055E-02	2.4642E+00	5.4126E-02	9.3509418255336E-01
2.7602E+00	4.8224E-01	9.2297E-02	9.3511076387270E-01
3.0395E+00	5.7329E-01	7.6327E-01	9.3528673337848E-01
2.2094E-01	7.2983E-01	2.1316E-01	9.3585699139922E-01
4.7690E-01	2.5321E+00	8.0840E-01	9.3619416998480E-01
1.5960E-01	2.7140E+00	2.0248E-01	9.3621329445127E-01
3.0494E+00	2.4049E+00	8.0188E-01	9.3658745243074E-01
2.9735E+00	2.4747E+00	8.2055E-02	9.3671419169424E-01
1.4148E-01	2.5269E+00	4.6553E-01	9.3732536183161E-01
2.6323E+00	5.8802E-01	1.0103E+00	9.3757582622060E-01
1.5127E-01	2.6459E+00	6.9474E-01	9.3822097687277E-01
2.9069E+00	2.4749E+00	5.1964E-01	9.3863336038824E-01
2.9322E-01	7.1740E-01	1.5401E-01	9.3864800891575E-01
3.4177E-01	6.3410E-01	2.6594E-01	9.3866265744326E-01
6.8171E-01	2.5354E+00	8.5083E-01	9.3885993343576E-01
8.6522E-02	2.4052E+00	2.2367E-01	9.3890662561721E-01
2.6463E+00	2.4515E+00	3.6696E-01	9.3978296360306E-01
2.7145E+00	2.2661E+00	3.3037E-01	9.4003588975849E-01
2.8056E+00	5.4830E-01	4.2684E-01	9.4014314342861E-01
2.8980E+00	2.5641E+00	1.4896E-01	9.4025075008756E-01
2.8545E+00	2.5499E+00	2.0717E-01	9.4028676105103E-01
2.9950E-01	2.3719E+00	2.8917E-01	9.4037017627714E-01
3.5650E-01	6.4287E-01	5.7135E-01	9.4048453753488E-01
2.6740E-01	2.2606E+00	8.2186E-01	9.4087147126832E-01
2.9822E+00	2.5086E+00	1.9764E-01	9.4090972020127E-01
2.9948E+00	2.4981E+00	6.0603E-01	9.4091196834334E-01
2.5873E+00	2.4223E+00	1.9284E-01	9.4099884224956E-01
3.0262E-01	5.0196E-01	3.9846E-01	9.4100363353877E-01
2.7369E+00	6.9773E-01	6.4141E-01	9.4100823154879E-01
2.8426E+00	5.1604E-01	8.0781E-01	9.4134899495457E-01
1.7332E-01	2.4974E+00	8.0393E-01	9.4151191302924E-01
3.0206E+00	2.9252E-01	1.6447E-01	9.4182553800329E-01
2.9596E+00	2.7231E+00	8.9338E-01	9.4188494592042E-01
7.0899E-01	2.8718E+00	6.7321E-01	9.4194882977652E-01
5.8627E-02	2.7311E+00	4.2387E-01	9.4205556261011E-01
3.3319E-02	2.6852E+00	4.0818E-01	9.4233641252110E-01
4.2272E-01	2.4702E+00	9.1675E-01	9.4242989860988E-01
2.6927E+00	2.5918E+00	5.5210E-01	9.4245553353303E-01
2.1892E-01	8.1868E-01	6.8677E-01	9.4256622757260E-01
2.8808E+00	2.6824E+00	9.8880E-01	9.4275508371356E-01
2.7309E+00	4.6663E-01	5.6227E-01	9.4292767795446E-01
2.9203E+00	2.3949E+00	3.6191E-01	9.4298220302909E-01
2.1283E-02	7.4796E-01	7.0578E-01	9.4316840921073E-01
2.7075E+00	2.3564E+00	6.9138E-01	9.4332312817903E-01
6.2296E-02	2.5735E+00	5.6608E-01	9.4338029812668E-01
1.7996E-01	2.3869E+00	8.5343E-01	9.4354988331589E-01
2.7864E+00	2.6567E+00	5.0800E-01	9.4359769448207E-01
3.0217E+00	5.3285E-01	7.8100E-01	9.4366096798286E-01
3.0596E+00	4.7777E-01	6.2455E-01	9.4397609137920E-01
3.4547E-02	2.5955E+00	7.5395E-01	9.4411992262597E-01
2.5971E+00	5.6638E-01	3.1339E-01	9.4435415156364E-01
2.8660E+00	2.6674E+00	6.9113E-01	9.4437775196908E-01
4.5983E-01	2.7742E+00	7.2417E-01	9.4445791196686E-01
1.3596E-01	6.7242E-01	7.0988E-01	9.4471056142787E-01
2.6644E+00	7.1122E-01	4.9103E-01	9.4472724447309E-01
2.6608E+00	2.4351E+00	5.4252E-01	9.4475623635046E-01
9.9767E-03	7.4667E-01	1.0034E+00	9.4487700023544E-01
2.3309E-01	2.4543E+00	9.5021E-01	9.4497720023266E-01
1.8836E-01	5.1267E-01	1.8537E-01	9.4515584207745E-01
5.6907E-02	2.3588E+00	1.5568E-01	9.4545384907630E-01
2.7377E+00	6.7796E-01	5.9710E-01	9.4571107620216E-01
2.7566E+00	2.4143E+00	3.0561E-01	9.4602455367368E-01
2.9000E+00	5.1548E-01	3.7984E-01	9.4610084808780E-01
1.0764E-01	2.6033E+00	8.2423E-01	9.4610089711968E-01
1.0764E-01	2.6033E+00	8.2423E-01	9.4627928668428E-01
1.0430E+00	2.5459E+00	3.1589E-01	9.4632892891640E-01
2.7489E+00	2.5564E+00	1.5705E-01	9.4633789096692E-01
2.9411E+00	2.4826E+00	3.2554E-02	9.4633858372020E-01
2.8768E+00	2.5625E+00	3.8500E-01	9.4643634229617E-01
5.2989E-02	2.6056E+00	2.5927E-01	9.4652942148140E-01
3.1049E+00	6.7825E-01	5.9944E-02	9.4672859873070E-01
6.0992E-01	2.4726E+00	8.8472E-01	9.4687853149609E-01
7.8659E-02	8.9520E-01	6.0936E-01	9.4688052532345E-01
2.7334E+00	2.7208E+00	3.8122E-01	9.4697238379806E-01
8.6436E-02	2.7135E+00	4.4731E-01	9.4710279333150E-01
3.0156E+00	2.6665E+00	3.1329E-01	9.4718366541047E-01
5.9942E-01	2.4033E+00	9.4684E-01	9.4729221201660E-01
2.8456E+00	7.1583E-01	2.3597E-01	9.4766893959194E-01
1.9385E-01	8.1737E-01	1.6865E-01	9.4782073088926E-01
2.4635E-01	8.5605E-01	6.2347E-01	9.4782076578124E-01
2.4840E-01	8.5232E-01	9.4834E-02	9.4788058060191E-01
2.9662E+00	2.5991E+00	7.5253E-01	9.4791781227601E-01
2.8835E+00	2.4178E+00	3.9401E-01	9.4827260469866E-01
2.7491E+00	2.6904E+00	9.1031E-01	9.4837714228764E-01
2.7346E+00	2.5265E+00	7.0461E-01	9.4839189254104E-01
2.9465E+00	2.8526E+00	2.5359E-01	9.4852041099027E-01
2.0389E-01	7.0737E-01	8.0446E-01	9.4854065444148E-01
2.7958E+00	2.4880E+00	8.2201E-01	9.4857595332375E-01
2.9077E+00	2.6988E+00	5.3234E-01	9.4878469178903E-01
3.1069E-01	2.2689E+00	4.4176E-01	9.4954770205214E-01
2.8814E+00	6.2087E-01	6.0153E-01	9.4982317676734E-01
3.6676E-02	2.6299E+00	1.6444E-01	9.5001196882099E-01
2.8294E+00	4.6126E-01	3.6998E-01	9.5018735747197E-01
2.9456E+00	2.6822E+00	4.6888E-01	9.5061627246109E-01
3.0077E+00	2.8194E+00	4.3912E-01	9.5076142004083E-01
1.0609E+00	6.2584E-01	5.7418E-01	9.5083211953125E-01
4.9787E-01	7.0066E-01	3.5153E-01	9.5088928947890E-01
3.1297E+00	2.7065E+00	2.9061E-01	9.5119507850799E-01
5.0534E-01	2.4096E+00	8.6778E-01	9.5132044548929E-01
3.0344E+00	6.8241E-01	4.7353E-01	9.5139094152794E-01
7.4236E-02	2.5304E+00	2.1326E-01	9.5139094605474E-01
2.5974E+00	6.3099E-01	8.7431E-01	9.5142980534300E-01
1.4112E+00	2.3771E+00	2.0921E-01	9.5147141123018E-01
2.8466E+00	2.6196E+00	4.0581E-01	9.5150335315822E-01
2.8822E+00	8.9783E-01	7.2939E-01	9.5165322285356E-01
3.2371E-01	2.4508E+00	3.0232E-02	9.5204457657672E-01
3.0802E+00	2.4834E-01	2.9451E-01	9.5211639505189E-01
2.9582E+00	4.7869E-01	2.3946E-01	9.5214396276686E-01
2.9046E+00	2.4026E+00	3.1503E-01	9.5270936134205E-01
3.0910E+00	2.4536E+00	2.7711E-01	9.5280132154254E-01
2.9931E+00	6.5469E-01	8.4033E-01	9.5301941980655E-01
7.0489E-03	2.3274E+00	7.3021E-01	9.5310680234220E-01
1.5190E+00	8.9062E-02	5.2765E-01	9.5312694406753E-01
6.7408E-02	7.1944E-01	6.7968E-01	9.5312711089798E-01
2.0092E-01	2.8667E+00	9.2413E-01	9.5314003008544E-01
2.6834E+00	2.7615E+00	3.2975E-01	9.5315142338461E-01
2.9217E+00	2.4878E+00	1.1421E-01	9.5324969059001E-01
2.6381E+00	4.6820E-01	8.9485E-01	9.5339770582246E-01
2.2340E-01	8.9219E-01	7.5107E-01	9.5342954602462E-01
4.1036E-01	2.5885E+00	9.6606E-01	9.5360900778005E-01
6.1882E-02	5.0747E-01	4.0582E-01	9.5380664388218E-01
2.9060E+00	6.1542E-01	3.1631E-01	9.5393438616291E-01
2.9435E+00	3.8164E-01	6.1249E-02	9.5409694819698E-01
4.4316E-01	2.5848E+00	4.3368E-01	9.5413184017571E-01
2.9555E+00	2.3628E+00	3.2090E-01	9.5453079587429E-01
1.2160E+00	2.4892E-01	7.6215E-01	9.5500181622468E-01
2.7360E+00	7.1049E-01	3.0200E-02	9.5503945480232E-01
3.1083E+00	6.8539E-01	5.6397E-01	9.5516713096122E-01
2.8969E+00	2.4403E+00	5.0848E-01	9.5526356710068E-01
3.1315E+00	6.9246E-01	1.0419E-01	9.5546941756806E-01
2.2267E-01	2.4229E+00	6.4644E-01	9.5581000397081E-01
3.0480E+00	4.4836E-01	8.2851E-02	9.5598502539133E-01
2.5473E-01	4.7229E-01	7.0047E-01	9.5603192102455E-01
2.6857E-01	6.3050E-01	3.3702E-01	9.5608532711444E-01
2.7154E+00	2.4360E+00	4.4620E-01	9.5624221080958E-01
2.7236E+00	5.6355E-01	8.2713E-01	9.5630680674688E-01
2.4639E-01	6.2537E-01	6.7661E-01	9.5635471963895E-01
2.9086E+00	2.7243E+00	2.0899E-01	9.5659101971565E-01
7.6303E-01	2.3887E-01	4.0610E-01	9.5702056235349E-01
2.5683E+00	2.7650E+00	4.3468E-01	9.5729176763328E-01
2.8651E+00	2.4765E+00	4.6389E-01	9.5732493027195E-01
2.7276E+00	8.9370E-01	5.3351E-01	9.5801789209030E-01
2.2382E+00	5.4840E-01	2.9102E-01	9.5801790989233E-01
2.8856E+00	2.7070E+00	8.0495E-01	9.5804822420621E-01
5.6323E-02	8.2493E-01	7.4051E-01	9.5829340291820E-01
2.6995E+00	4.4794E-01	9.0644E-01	9.5837946301733E-01
2.1389E-01	2.4021E+00	6.9227E-01	9.5897061756947E-01
2.6330E+00	2.5866E+00	4.0312E-01	9.5904335157761E-01
2.7765E+00	5.4484E-01	8.3467E-01	9.5905586386153E-01
6.7547E-02	2.7070E+00	3.1370E-01	9.5950848708553E-01
2.7102E+00	2.3928E+00	3.0835E-01	9.5952618738960E-01
6.0605E-01	2.6231E+00	8.6003E-02	9.5957582962173E-01
2.4738E+00	1.6242E+00	1.8652E-01	9.5992036197157E-01
2.2373E-01	2.4325E+00	1.0447E+00	9.5996044197046E-01
1.4708E+00	6.7190E-01	6.4521E-01	9.6003226044562E-01
2.8681E+00	4.9985E-01	9.5265E-01	9.6004985902382E-01
2.7098E-01	2.5709E+00	5.2800E-01	9.6015805365838E-01
2.8634E+00	2.6580E+00	2.1880E-01	9.6030688981872E-01
4.8943E-01	2.6138E+00	7.4159E-01	9.6055259953983E-01
2.2126E-01	8.0029E-01	6.0800E-01	9.6073249159575E-01
2.3316E-01	2.5346E+00	3.9802E-01	9.6077114743224E-01
2.9445E+00	2.4606E+00	4.3129E-01	9.6084215210033E-01
2.7479E+00	2.5871E+00	1.4674E-01	9.6110259071240E-01
2.6103E+00	1.8338E+00	1.8103E-01	9.6153742411354E-01
3.0358E+00	2.5250E+00	6.8412E-01	9.6188951164489E-01
5.3102E-01	8.0610E-01	4.2888E-01	9.6227790819656E-01
3.4502E-01	5.0480E-01	8.0018E-01	9.6240216331393E-01
2.0593E-01	2.3997E+00	8.2037E-01	9.6245434869319E-01
6.5546E-01	2.6381E+00	1.0315E+00	9.6261208892029E-01
2.2603E-02	7.4213E-01	9.8180E-01	9.6262551673718E-01
2.7981E+00	5.3173E-01	5.5570E-01	9.6264016526469E-01
2.9580E+00	5.8219E-01	6.0601E-01	9.6264233202605E-01
2.5608E+00	6.1511E-01	6.9981E-01	9.6308124870424E-01
2.7620E+00	8.0770E-01	3.6327E-01	9.6308142265550E-01
3.0201E+00	8.7593E-01	8.1488E-01	9.6308340631027E-01
3.3648E-01	2.5044E+00	6.8501E-01	9.6347950452873E-01
1.5840E-01	6.3204E-01	5.6540E-01	9.6358442969333E-01
7.8694E-01	1.0229E-01	2.2867E-01	9.6382950362766E-01
2.9493E+00	6.1450E-01	3.5561E-01	9.6383152797278E-01
1.5747E+00	6.0331E-01	4.3822E-01	9.6402368715324E-01
2.8102E+00	7.6369E-01	4.2494E-01	9.6402577253389E-01
2.8145E+00	2.6009E+00	6.3080E-01	9.6444417415275E-01
5.8444E-01	2.6639E+00	1.0498E-01	9.6446278998979E-01
2.4181E-01	2.4958E+00	8.3565E-01	9.6478351034435E-01
3.1100E+00	4.8660E-01	5.9203E-01	9.6486428069744E-01
2.6215E+00	2.5203E+00	6.2567E-01	9.6493538709141E-01
9.8973E-02	2.4894E+00	5.2650E-01	9.6517018365952E-01
1.6921E+00	7.3653E-01	7.9590E-01	9.6545258997657E-01
3.0730E+00	4.8850E-01	7.8208E-01	9.6548025941742E-01
3.1207E+00	2.2820E+00	5.9439E-01	9.6562329618503E-01
2.9512E+00	7.3576E-01	3.9260E-01	9.6628526314333E-01
1.5070E-01	7.8761E-01	7.2702E-01	9.6636969562830E-01
2.3913E+00	7.6205E-01	9.4702E-01	9.6661571357884E-01
1.9570E-01	2.5798E+00	8.0729E-01	9.6733553713451E-01
2.9248E+00	7.9296E-01	8.4692E-01	9.6739596231050E-01
7.1522E-02	2.6468E+00	7.4658E-01	9.6766498658731E-01
2.9894E+00	2.3524E+00	3.6959E-01	9.6798150464554E-01
2.9435E-02	2.2848E+00	3.3439E-01	9.6812712525064E-01
3.1369E+00	4.7565E-01	7.1689E-01	9.6873350002977E-01
5.1899E-01	2.4033E+00	9.0776E-01	9.6895248432623E-01
2.9866E+00	2.3183E+00	6.5401E-01	9.6895915754432E-01
5.2234E-01	2.3532E+00	9.5168E-01	9.6907819514102E-01
2.6569E+00	3.0868E-01	6.7296E-01	9.6910362661240E-01
3.3557E-01	4.6164E-01	1.6274E-01	9.6920158864014E-01
2.9585E+00	6.5246E-01	7.3964E-01	9.6929649889132E-01
2.8864E+00	7.4475E-01	5.6179E-01	9.6937025015831E-01
2.8821E+00	2.3773E+00	1.0233E-01	9.6953629935573E-01
2.4501E+00	2.1801E+00	9.4918E-01	9.6989080898042E-01
2.5805E+00	3.1912E-01	8.9422E-01	9.7046221040011E-01
2.1164E+00	2.7650E+00	9.5496E-01	9.7052568735267E-01
2.6739E+00	2.4953E+00	1.9991E-01	9.7063589310799E-01
1.0880E-01	2.5353E+00	7.9512E-01	9.7085914175358E-01
2.6306E-01	2.5656E+00	3.9448E-01	9.7090919088924E-01
2.4304E+00	4.6886E-01	6.8024E-01	9.7133940288341E-01
3.1409E+00	7.4487E-01	5.6762E-01	9.7135415313681E-01
2.3443E+00	6.4192E-01	4.6181E-01	9.7147522016492E-01
2.9739E+00	2.5684E+00	3.3563E-02	9.7154520757415E-01
