ID;ID;phi1A;PHIA;phi2A;minDev;myDev;eulNew0;eulNew1;eulNew2;disoriANew
ID;3716;0.893693;1.70416;5.65596;0.0174533;2.20939;1.70752;2.45796;6.23922;0.769527
ID;3717;0.556552;1.01324;6.08043;0.0174533;5.88845;0;1.5708;0;0.767262
ID;3718;0.661049;1.29857;5.98276;0.0174533;4.25891;0;1.5708;0;0.735372
ID;3719;1.03182;1.13614;5.85235;0.0174533;5.41098;0;1.5708;0;0.868398
ID;3720;0.585418;1.25261;6.03156;0.0174533;3.60311;0;1.5708;0;0.674682
ID;3721;0.477903;1.1713;5.83286;0.0174533;2.25026;0.803185;2.16881;5.77071;1.04068
ID;3722;0.404425;1.56641;5.93496;0.0174533;1.22853;0.421096;2.65521;5.79355;0.721583
ID;3723;0.63604;0.414313;5.85972;0.0174533;5.30379;0;1.5708;0;0.464968
ID;3724;0.836476;1.40123;5.86738;0.0174533;1.56946;1.57002;2.58766;0.70802;0.818539
ID;3725;0.855491;1.79229;5.63603;0.0174533;0.373079;0.965394;2.00904;5.85397;0.301221
ID;3726;0.22742;0.981869;6.14761;0.0174533;0.557224;0.292165;1.25383;6.03206;0.291253
ID;3727;0.603798;1.06032;5.98432;0.0174533;1.93019;0.761089;2.64072;6.16627;0.453205
ID;3728;0.836618;1.18465;5.97722;0.0174533;4.52951;0;1.5708;0;0.910268
ID;3729;0.878123;1.74518;5.68542;0.0174533;1.87932;1.44101;2.64314;0.170827;1.05258
ID;3730;0.792593;1.22511;5.63424;0.0174533;4.37396;0;1.5708;0;0.979304
ID;3731;0.940814;1.85217;5.68365;0.0174533;0.973974;1.65904;2.4369;6.17126;0.825519
ID;3732;0.969095;1.37965;5.87779;0.0174533;2.77758;1.54262;2.34185;0.136297;0.99015
ID;3733;0.127576;0.815281;6.17274;0.0174533;5.45432;0;1.5708;0;0.766323
ID;3734;0.696469;1.5522;5.99617;0.0174533;3.33301;0;1.5708;0;0.748796
ID;3735;0.420733;1.45268;6.12216;0.0174533;3.59252;0;1.5708;0;0.456374
ID;3736;1.06079;1.04646;5.81009;0.0174533;2.47524;1.2137;2.14323;0.582944;0.945472
ID;3737;0.964527;1.63454;5.97635;0.0174533;6.03988;0;1.5708;0;0.671459
ID;3738;0.732769;1.60528;5.95332;0.0174533;5.02764;0;1.5708;0;0.806413
ID;3739;0.805685;1.31688;5.75895;0.0174533;4.8829;0;1.5708;0;0.928135
ID;3740;0.778292;0.272112;5.64249;0.0174533;1.23309;0.92239;1.21838;5.8613;0.991789
ID;3741;0.687522;1.25008;6.0453;0.0174533;1.26753;0.827923;2.24444;6.18799;0.680412
ID;3742;0.571587;1.27773;5.72801;0.0174533;4.63434;0;1.5708;0;0.784233
ID;3743;0.735626;1.14283;6.07817;0.0174533;2.98368;1.25456;2.56284;0.285143;0.513929
ID;3744;1.24129;1.3834;6.03486;0.0174533;5.54218;0;1.5708;0;0.468652
ID;3745;0.428386;0.859065;5.89655;0.0174533;5.19825;0;1.5708;0;0.839992
ID;3746;0.491587;1.27337;6.0551;0.0174533;3.19565;0;1.5708;0;0.587876
ID;3747;0.405561;1.21727;6.18759;0.0174533;1.91083;0.566169;2.49926;0.0135426;0.359892
ID;3748;0.416801;1.00471;6.10931;0.0174533;0.810621;0.539534;1.72384;5.97994;0.735454
ID;3749;0.329863;1.44302;6.02866;0.0174533;3.9049;0;1.5708;0;0.422335
ID;3750;0.572115;1.06312;5.73228;0.0174533;6.08886;0;1.5708;0;0.84099
ID;3751;0.949734;1.01541;5.77201;0.0174533;3.74386;0;1.5708;0;1.05221
ID;3752;0.722606;0.872224;5.6727;0.0174533;4.97729;0;1.5708;0;0.878942
ID;3753;1.13208;1.63142;5.8496;0.0174533;0.414147;1.18044;1.73858;5.99377;0.181638
ID;3754;0.393341;1.08824;5.97634;0.0174533;2.74799;0.724297;2.09403;5.7998;1.01513
ID;3755;0.735352;1.09023;5.64109;0.0174533;5.24048;0;1.5708;0;0.959807
ID;3756;0.618439;1.47145;6.15424;0.0174533;6.22368;0;1.5708;0;0.632597
ID;3757;0.887268;1.51471;6.03555;0.0174533;2.72569;1.91094;2.7616;0.941708;0.590947
ID;3758;0.667968;1.08638;5.93529;0.0174533;0.861357;0.687201;1.53703;6.07268;0.472623
ID;3759;1.09767;1.27336;6.05908;0.0174533;5.8099;0;1.5708;0;0.625401
ID;3760;0.829491;1.07163;5.91771;0.0174533;1.28017;0.956743;2.07685;0.347236;0.809927
ID;3761;0.645857;1.56034;5.79036;0.0174533;1.58083;1.33045;2.83419;0.24965;0.808589
ID;3762;0.13385;1.05542;6.15758;0.0174533;5.82599;0;1.5708;0;0.538394
ID;3763;0.668571;1.49688;5.62011;0.0174533;0.781547;0.799259;2.03327;5.92227;0.614758
ID;3764;0.761018;1.73722;5.63117;0.0174533;5.3505;0;1.5708;0;0.997398
ID;3765;0.919852;0.696575;5.63906;0.0174533;2.32139;0.844537;1.7599;6.20186;0.745058
ID;3766;1.07677;1.63368;6.15646;0.0174533;0.779535;1.11532;1.98679;0.0194889;0.380292
ID;3767;0.602721;1.47629;5.68545;0.0174533;3.61113;0;1.5708;0;0.827043
ID;3768;0.543916;1.61468;6.08331;0.0174533;3.85026;0;1.5708;0;0.584335
ID;3769;0.450413;0.787701;6.01141;0.0174533;0.156688;0.488989;0.899807;5.98201;0.115799
ID;3770;0.890188;0.885312;5.62166;0.0174533;1.73168;1.32845;1.84319;6.03356;0.992129
ID;3771;1.13352;1.56018;5.90121;0.0174533;0.811001;1.27787;1.89973;0.234094;0.694861
ID;3772;0.327624;1.05477;5.99202;0.0174533;5.03959;0;1.5708;0;0.635762
ID;3773;1.07057;1.65757;5.99254;0.0174533;5.93121;0;1.5708;0;0.572393
ID;3774;0.565053;1.36164;6.16496;0.0174533;1.01248;0.722704;2.23842;6.10999;0.775078
ID;3775;0.713997;1.55395;6.0391;0.0174533;4.67079;0;1.5708;0;0.751098
ID;3776;0.695325;0.94171;5.71906;0.0174533;0.340818;0.697478;1.14161;5.79827;0.215378
ID;3777;0.927196;1.61467;5.92542;0.0174533;6.18716;0;1.5708;0;0.727665
ID;3778;0.372747;0.98707;6.12479;0.0174533;1.42754;0.591456;1.84557;6.08219;0.838384
ID;3779;0.26862;1.25194;6.08909;0.0174533;4.2848;0;1.5708;0;0.440143
ID;3780;0.785634;1.03435;5.94817;0.0174533;3.9592;0;1.5708;0;0.923624
ID;3781;0.811832;1.04423;5.5692;0.0174533;0.0894998;0.814784;1.10368;5.59654;0.0660892
ID;3782;0.410265;0.852974;5.87915;0.0174533;4.63524;0;1.5708;0;0.843546
ID;3783;1.0694;1.41481;6.16154;0.0174533;5.19208;0;1.5708;0;0.546987
ID;3784;1.33957;1.42791;6.15909;0.0174533;5.91842;0;1.5708;0;0.305279
ID;3785;0.738004;0.86008;5.75234;0.0174533;6.263;0;1.5708;0;0.883161
ID;3786;0.991009;1.78438;5.7247;0.0174533;5.5063;0;1.5708;0;0.783167
ID;3787;0.682858;0.60289;5.79765;0.0174533;2.65709;0.886452;1.62353;5.85948;0.933927
ID;3788;0.411252;0.221813;5.89044;0.0174533;5.96266;0;1.5708;0;0.222581
ID;3789;0.526348;1.10205;6.14491;0.0174533;3.64861;0;1.5708;0;0.689852
ID;3790;0.463213;1.21841;5.88262;0.0174533;5.45316;0;1.5708;0;0.653565
ID;3791;0.88765;0.508614;5.72669;0.0174533;3.91123;0;1.5708;0;0.604958
ID;3792;0.131432;1.02254;6.17118;0.0174533;3.17385;0;1.5708;0;0.567065
ID;3793;0.62784;1.17742;5.7045;0.0174533;4.46644;0;1.5708;0;0.84905
ID;3794;0.510642;1.40489;6.18896;0.0174533;3.60912;0;1.5708;0;0.536995
ID;3795;0.641911;0.70027;5.91054;0.0174533;2.3956;0.895273;2.06424;0.287151;0.649413
ID;3796;1.4661;1.49559;6.19784;0.0174533;4.97889;0;1.5708;0;0.156708
ID;3797;0.825204;1.58631;6.04721;0.0174533;3.3792;0;1.5708;0;0.77877
ID;3798;0.440797;1.26226;6.09948;0.0174533;3.44073;0;1.5708;0;0.543978
ID;3799;0.22384;1.11869;6.22053;0.0174533;3.74866;0;1.5708;0;0.501148
ID;3800;0.864002;0.438353;5.69471;0.0174533;0.511109;0.934028;0.807444;5.87533;0.440436
ID;3801;0.334479;1.06126;6.13207;0.0174533;3.87285;0;1.5708;0;0.604533
ID;3802;0.654032;0.713421;5.84405;0.0174533;2.09476;0.882773;1.98844;6.04078;0.764637
ID;3803;1.2245;1.60609;5.95487;0.0174533;2.19855;1.79997;1.99962;0.974734;0.788629
ID;3804;1.27511;1.46547;6.10781;0.0174533;4.41343;0;1.5708;0;0.366619
ID;3805;0.424817;1.51752;6.20459;0.0174533;2.91145;2.27536;2.82431;1.08369;0.861809
ID;3806;0.435534;1.53295;6.19481;0.0174533;2.29958;0.621135;2.10639;0.0259122;0.603652
ID;3807;0.563536;1.27801;6.0529;0.0174533;4.56486;0;1.5708;0;0.643658
ID;3808;0.960159;0.751826;5.7379;0.0174533;4.93052;0;1.5708;0;0.853906
ID;3809;1.04266;1.08232;5.95836;0.0174533;0.914482;1.07051;1.52219;0.0344951;0.571492
ID;3810;1.03236;1.4278;6.00517;0.0174533;3.02703;1.89558;2.24305;0.923008;0.727761
ID;3811;0.71414;0.407685;5.589;0.0174533;0.214312;0.740185;0.619865;5.56464;0.212556
ID;3812;0.154869;0.917656;6.13584;0.0174533;0.744199;0.328642;1.53526;5.76124;0.708197
ID;3813;0.609177;1.62766;5.83962;0.0174533;1.5493;1.80508;2.90388;0.385956;1.02504
ID;3814;0.946474;1.20676;6.04741;0.0174533;2.62056;1.48244;2.0716;0.390102;0.936869
ID;3815;0.923042;1.58432;6.0526;0.0174533;4.69933;0;1.5708;0;0.684863
ID;3816;0.295858;1.02001;6.08654;0.0174533;4.80691;0;1.5708;0;0.627741
ID;3817;0.735104;0.906341;5.65541;0.0174533;4.5448;0;1.5708;0;0.912235
ID;3818;0.932303;1.84704;5.71402;0.0174533;6.25792;0;1.5708;0;0.831883
ID;3819;1.08861;1.57337;6.07921;0.0174533;6.08707;0;1.5708;0;0.522544
ID;3820;0.708028;0.901347;6.01649;0.0174533;1.11675;0.694017;1.94576;6.23941;0.579355
ID;3821;0.936467;1.13736;5.98824;0.0174533;1.73201;1.86524;2.30552;0.62523;0.684616
ID;3822;0.860658;1.26671;5.84783;0.0174533;2.22848;1.14083;2.27284;0.296276;0.855743
ID;3823;0.828134;0.353609;5.56451;0.0174533;2.76511;0.348106;1.78474;0.0457707;0.345681
ID;3824;0.902774;1.39376;5.96003;0.0174533;1.89904;1.4254;2.20786;0.75172;0.93048
ID;3825;0.987536;1.08939;5.99369;0.0174533;5.4519;0;1.5708;0;0.852364
ID;3826;0.385253;1.25988;6.08164;0.0174533;1.57079;0.848723;2.47748;6.18713;0.739069
ID;3827;0.803727;1.22006;5.93352;0.0174533;3.37227;0;1.5708;0;0.882242
ID;3828;0.722577;1.33469;5.69027;0.0174533;5.57717;0;1.5708;0;0.899429
ID;3829;1.02635;1.47886;5.91346;0.0174533;2.90057;1.65774;2.30796;0.835783;0.846994
ID;3830;1.0509;1.07331;5.85431;0.0174533;5.33189;0;1.5708;0;0.894029
ID;3831;0.0471995;1.1651;6.23907;0.0174533;3.10174;0.497289;2.33341;5.65334;0.754115
ID;3832;0.880707;0.792333;5.81954;0.0174533;2.29028;0.899963;1.25978;6.01555;0.510421
ID;3833;0.695482;1.02813;5.98396;0.0174533;1.01164;0.839772;1.9988;6.11373;0.749913
ID;3834;0.809805;1.60075;5.79768;0.0174533;5.07855;0;1.5708;0;0.890543
ID;3835;0.488857;1.33329;5.82125;0.0174533;4.76477;0;1.5708;0;0.669933
ID;3836;0.652507;0.909938;5.69019;0.0174533;5.16148;0;1.5708;0;0.911746
ID;3837;0.880579;1.58925;5.80259;0.0174533;2.98341;2.12765;2.4579;1.01457;0.59731
ID;3838;0.571514;1.53345;6.27192;0.0174533;4.27626;0;1.5708;0;0.572598
ID;3839;0.409647;1.57933;6.03612;0.0174533;3.77842;0;1.5708;0;0.478465
ID;3840;0.275532;0.436649;6.06195;0.0174533;5.96268;0;1.5708;0;0.439959
ID;3841;0.946586;1.04723;5.67918;0.0174533;0.461792;0.952347;1.28784;5.80118;0.270728
ID;3842;0.509678;1.18077;5.87013;0.0174533;6.03093;0;1.5708;0;0.700987
ID;3843;1.37669;1.63666;6.14325;0.0174533;4.14848;0;1.5708;0;0.244393
ID;3844;0.151981;1.46511;6.25167;0.0174533;2.07236;0.65074;2.30318;5.94461;1.05853
ID;3845;0.637832;1.61862;6.09716;0.0174533;5.06495;0;1.5708;0;0.669427
ID;3846;1.20472;1.58238;6.10291;0.0174533;3.01447;1.91815;2.41482;1.01816;0.927712
ID;3847;1.37507;1.37386;6.10332;0.0174533;1.69693;1.51007;1.80995;0.821406;0.728053
ID;3848;0.20143;1.13346;6.22476;0.0174533;6.2723;0;1.5708;0;0.478949
ID;3849;0.636943;1.0218;5.8903;0.0174533;1.014;0.743415;1.90337;6.23922;0.834483
ID;3850;0.690537;0.803008;5.78339;0.0174533;3.05974;1.29034;2.22248;6.20964;0.786441
ID;3851;0.627706;0.530112;5.81569;0.0174533;3.28776;0;1.5708;0;0.553246
ID;3852;0.872594;1.40495;6.12479;0.0174533;0.130984;0.897855;1.49863;6.16316;0.105417
ID;3853;0.227167;1.14783;6.1629;0.0174533;0.351712;0.414814;1.42439;6.03784;0.337257
ID;3854;0.543222;1.0691;5.86079;0.0174533;0.853379;0.547915;1.84578;6.09509;0.8097
ID;3855;1.0933;1.61001;5.86437;0.0174533;3.21228;0;1.5708;0;0.627452
ID;3856;0.637526;1.61871;5.90688;0.0174533;3.85228;0;1.5708;0;0.746254
ID;3857;0.630004;1.4601;5.92653;0.0174533;1.91506;1.57893;2.57123;0.0540385;0.947791
ID;3858;0.879807;1.10124;5.80849;0.0174533;3.09575;0.903302;1.98857;6.20268;0.826553
ID;3859;0.975632;1.63424;5.9689;0.0174533;0.605637;1.08163;1.91869;6.16802;0.350381
ID;3860;0.711565;0.898697;5.94718;0.0174533;3.20405;0;1.5708;0;0.939466
ID;3861;0.459717;1.14397;6.09632;0.0174533;4.7642;0;1.5708;0;0.622439
ID;3862;1.09221;1.67865;5.93709;0.0174533;5.88277;0;1.5708;0;0.583062
ID;3863;0.792052;1.58017;5.87711;0.0174533;5.2494;0;1.5708;0;0.871789
ID;3864;0.439075;1.58314;5.95237;0.0174533;1.68053;0.78544;2.44097;0.148263;0.873537
ID;3865;0.828061;1.1809;5.93504;0.0174533;5.25173;0;1.5708;0;0.910783
ID;3866;0.629526;0.625318;5.68368;0.0174533;4.51281;0;1.5708;0;0.626014
ID;3867;0.784478;0.824455;5.92876;0.0174533;2.3949;0.942419;1.85548;6.23296;0.731906
ID;3868;1.08616;1.7371;5.97957;0.0174533;1.85555;1.31452;2.08461;6.19823;0.431343
ID;3869;0.821511;1.54596;5.61255;0.0174533;6.07742;0;1.5708;0;1.00141
ID;3870;1.12729;1.656;5.98437;0.0174533;0.245184;1.1492;1.80151;6.09137;0.179845
ID;3871;0.339155;0.682322;6.08616;0.0174533;0.601171;0.564907;1.21702;5.89363;0.56616
ID;3872;0.939758;0.838415;5.68584;0.0174533;4.61559;0;1.5708;0;0.90179
ID;3873;0.465673;1.01448;5.87946;0.0174533;2.19265;0.594588;2.54248;6.04788;0.58189
ID;3874;0.5916;1.47153;5.7843;0.0174533;5.08535;0;1.5708;0;0.756069
ID;3875;1.2961;1.68701;6.09235;0.0174533;5.69777;0;1.5708;0;0.344868
ID;3876;0.214811;1.57631;6.08215;0.0174533;3.5029;0;1.5708;0;0.294401
ID;3877;0.472028;1.48793;5.82955;0.0174533;1.32264;0.513382;2.24853;5.684;0.777111
ID;3878;1.17725;1.65548;5.92386;0.0174533;5.45623;0;1.5708;0;0.52664
ID;3879;0.450238;1.37011;5.96777;0.0174533;0.993073;0.529075;1.89576;5.86918;0.54115
ID;3880;0.380977;1.34468;5.96788;0.0174533;4.76936;0;1.5708;0;0.516038
ID;3881;0.447476;1.31328;6.02274;0.0174533;0.665463;0.472767;1.88264;6.17216;0.588476
ID;3882;0.922156;1.31334;5.96829;0.0174533;4.95216;0;1.5708;0;0.795251
ID;3883;0.843377;1.10755;6.03569;0.0174533;0.133561;0.838699;1.2052;6.08671;0.109396
ID;3884;0.888649;1.18914;5.85954;0.0174533;1.86707;1.19597;1.9092;6.27459;0.881964
ID;3885;0.8023;1.35157;5.77728;0.0174533;5.46624;0;1.5708;0;0.917271
ID;3886;0.678162;1.06233;6.08384;0.0174533;0.397358;0.671912;1.34411;6.20866;0.307171
ID;3887;1.04562;1.2442;5.88187;0.0174533;0.164256;1.05028;1.32632;5.91372;0.0886682
ID;3888;0.749521;0.964411;5.83772;0.0174533;1.79479;0.895656;2.11735;0.0297074;0.697822
ID;3889;0.598434;1.17088;6.02259;0.0174533;3.47166;0;1.5708;0;0.718297
ID;3890;0.661253;1.22323;5.65637;0.0174533;2.14126;0.897292;2.86494;5.84444;0.968551
ID;3891;0.734203;0.864767;6.00047;0.0174533;3.98317;0;1.5708;0;0.968895
ID;3892;0.439553;1.23672;5.98916;0.0174533;1.76779;1.24368;2.56188;0.096897;0.932876
ID;3893;0.234091;1.50752;6.13991;0.0174533;5.76424;0;1.5708;0;0.277653
ID;3894;0.565529;0.748559;5.95741;0.0174533;5.26561;0;1.5708;0;0.784289
ID;3895;1.08287;1.37876;6.16301;0.0174533;6.21046;0;1.5708;0;0.547348
ID;3896;0.537374;1.44351;5.97608;0.0174533;0.537373;0.662513;1.88005;5.93211;0.457041
ID;3897;0.71731;1.47151;5.60721;0.0174533;2.88005;2.0579;2.66592;0.31366;0.704339
ID;3898;0.848906;0.951639;5.78724;0.0174533;4.76117;0;1.5708;0;1.01026
ID;3899;0.734625;1.19717;5.76064;0.0174533;6.05221;0;1.5708;0;0.887433
ID;3900;1.25321;1.33794;6.00864;0.0174533;0.379249;1.23883;1.44689;6.13224;0.163415
ID;3901;0.696146;1.42765;5.91415;0.0174533;5.09514;0;1.5708;0;0.773265
ID;3902;0.358618;0.732609;5.953;0.0174533;4.5887;0;1.5708;0;0.733135
ID;3903;0.364017;1.20591;6.09127;0.0174533;1.0886;0.58406;1.94265;6.15945;0.770266
ID;3904;0.907434;1.15971;6.06493;0.0174533;4.87286;0;1.5708;0;0.841173
ID;3905;0.764814;0.827052;5.70011;0.0174533;6.1322;0;1.5708;0;0.845659
ID;3906;1.14927;1.7125;5.87159;0.0174533;2.73349;2.93139;2.11174;1.1615;0.658962
ID;3907;0.395871;1.10861;6.07832;0.0174533;2.25554;0.779623;2.14738;5.93905;0.921442
ID;3908;0.598611;1.05255;5.78554;0.0174533;5.16987;0;1.5708;0;0.8365
ID;3909;0.946073;1.37873;6.17282;0.0174533;1.45245;1.59177;2.28136;0.990547;0.895787
ID;3910;1.03285;1.53619;5.81208;0.0174533;3.18752;0;1.5708;0;0.718221
ID;3911;0.723018;1.56307;5.71768;0.0174533;4.27294;0;1.5708;0;0.908476
ID;3912;0.895319;1.16554;6.05719;0.0174533;3.04219;1.19632;1.8016;6.27632;0.741502
ID;3913;0.478211;1.32433;5.84837;0.0174533;3.56995;0;1.5708;0;0.649283
ID;3914;0.982933;1.49403;5.95304;0.0174533;1.61685;2.15114;2.52233;0.940489;0.750408
ID;3915;0.388779;1.21694;6.08473;0.0174533;1.57042;0.660674;2.56595;6.15113;0.534764
ID;3916;0.732003;1.23783;5.99129;0.0174533;2.55295;1.10793;2.2462;0.0360379;0.805615
ID;3917;0.989228;0.87096;5.86647;0.0174533;0.916789;1.07447;1.46235;0.0149934;0.75296
ID;3918;0.779138;1.51253;5.85995;0.0174533;6.13135;0;1.5708;0;0.872338
ID;3919;0.86761;1.62963;6.06995;0.0174533;5.6046;0;1.5708;0;0.729751
ID;3920;0.408249;0.754946;5.91246;0.0174533;1.54393;0.524188;1.51529;6.09472;0.800471
ID;3921;0.451749;1.1131;5.88304;0.0174533;3.0143;1.86358;2.78345;0.216616;0.922915
ID;3922;0.65259;1.28556;6.04331;0.0174533;4.18799;0;1.5708;0;0.717508
ID;3923;1.1714;1.59048;6.17971;0.0174533;2.40547;1.65955;2.5723;0.662169;0.669169
ID;3924;0.756329;1.8014;5.70098;0.0174533;0.596086;0.928171;2.15903;5.7516;0.390742
ID;3925;1.0188;1.14839;5.74727;0.0174533;1.21763;1.19231;1.84741;0.0270406;0.913835
ID;3926;0.477468;1.5751;5.97686;0.0174533;4.18646;0;1.5708;0;0.566277
ID;3927;1.30432;1.58968;6.16354;0.0174533;3.89485;0;1.5708;0;0.291529
ID;3928;0.749296;1.71078;5.66735;0.0174533;5.22507;0;1.5708;0;0.989767
ID;3929;0.677819;0.977107;5.83086;0.0174533;6.05254;0;1.5708;0;0.898796
ID;3930;1.07022;1.4894;6.04092;0.0174533;5.11145;0;1.5708;0;0.569528
ID;3931;0.395748;0.779265;6.10592;0.0174533;1.84478;0.528187;2.44186;5.86611;0.591507
ID;3932;1.4692;1.54969;6.24211;0.0174533;1.35513;1.79866;2.1065;0.788675;0.969307
ID;3933;0.445126;1.3755;6.23623;0.0174533;4.88325;0;1.5708;0;0.483453
ID;3934;1.20022;1.38259;6.06677;0.0174533;5.35917;0;1.5708;0;0.483324
ID;3935;0.480751;1.28225;6.00126;0.0174533;1.98101;0.671327;2.41556;0.0659268;0.589983
ID;3936;0.572243;1.61874;5.9921;0.0174533;1.60813;1.02421;2.95697;6.09768;0.739238
ID;3937;0.789639;1.15987;5.51015;0.0174533;2.42292;0.998754;1.93217;5.97116;0.918663
ID;3938;0.811794;1.36595;6.18513;0.0174533;2.42337;1.38486;2.40753;0.631663;0.651493
ID;3939;1.07957;1.20708;5.8296;0.0174533;3.5223;0;1.5708;0;0.807087
ID;3940;0.508093;1.62043;5.94522;0.0174533;4.0643;0;1.5708;0;0.617106
ID;3941;0.24817;0.698978;6.15629;0.0174533;3.58501;0;1.5708;0;0.708995
ID;3942;0.164665;1.57438;6.13766;0.0174533;3.32691;0;1.5708;0;0.219874
ID;3943;0.567372;1.42758;6.13866;0.0174533;1.94309;1.02565;2.549;0.31974;0.566407
ID;3944;0.592507;0.691808;5.97858;0.0174533;5.95443;0;1.5708;0;0.747093
ID;3945;0.742521;1.51682;5.9027;0.0174533;3.81618;0;1.5708;0;0.822727
ID;3946;0.552554;1.271;6.04074;0.0174533;1.11467;0.556748;1.35392;6.02579;0.0841747
ID;3947;0.677544;1.20186;5.68493;0.0174533;4.87526;0;1.5708;0;0.883741
ID;3948;0.813262;1.386;5.58198;0.0174533;4.57987;0;1.5708;0;1.02534
ID;3949;0.654502;0.374828;5.6648;0.0174533;0.143409;0.710359;0.503542;5.66594;0.140712
ID;3950;0.875528;1.5308;5.66714;0.0174533;2.89471;2.07447;2.8099;0.736185;0.812073
ID;3951;0.857322;1.66186;6.05995;0.0174533;5.69609;0;1.5708;0;0.741722
ID;3952;0.877552;1.33772;6.05062;0.0174533;0.593835;1.04004;1.771;6.28217;0.517325
ID;3953;0.758162;1.27898;6.15983;0.0174533;1.2198;0.84357;1.98571;0.0520109;0.730766
ID;3954;0.666127;0.827967;5.68063;0.0174533;4.85536;0;1.5708;0;0.830263
ID;3955;0.671432;0.560182;5.64901;0.0174533;3.75744;0;1.5708;0;0.561387
ID;3956;0.621318;1.64308;5.68777;0.0174533;2.65029;4.2351;2.80704;2.78189;0.830864
ID;3957;0.564108;1.26538;5.85169;0.0174533;1.31454;0.873571;2.37678;5.8616;0.966352
ID;3958;0.911682;1.45703;5.92856;0.0174533;5.93988;0;1.5708;0;0.77106
ID;3959;1.24327;1.52675;6.10651;0.0174533;5.19487;0;1.5708;0;0.377721
ID;3960;1.03332;0.851309;5.83849;0.0174533;5.24664;0;1.5708;0;1.02465
ID;3961;0.89329;1.18766;5.83146;0.0174533;5.80571;0;1.5708;0;0.954642
ID;3962;0.813046;1.4605;5.79162;0.0174533;5.44022;0;1.5708;0;0.925418
ID;3963;1.00469;1.35023;5.80338;0.0174533;1.37832;1.49403;2.28022;0.0470326;1.04078
ID;3964;1.25124;1.3594;5.98055;0.0174533;0.924457;1.23781;1.67772;0.180477;0.576405
ID;3965;0.473103;0.819417;5.94328;0.0174533;4.90796;0;1.5708;0;0.829566
ID;3966;1.062;1.32573;5.89878;0.0174533;0.855677;1.24837;1.80641;6.25225;0.622823
ID;3967;0.624604;1.37977;5.7315;0.0174533;1.05956;0.637998;1.91068;5.87616;0.549719
ID;3968;0.573649;1.28035;5.72427;0.0174533;6.21677;0;1.5708;0;0.787248
ID;3969;1.09645;1.37547;5.8626;0.0174533;0.861477;1.09983;1.7528;6.24667;0.536806
ID;3970;0.864487;1.39351;6.06077;0.0174533;2.29001;1.49879;2.6395;0.40047;0.591067
ID;3971;1.09185;1.16146;5.8783;0.0174533;0.841235;1.1121;1.55319;6.0241;0.419642
ID;3972;0.0624533;0.648599;6.2353;0.0174533;3.68533;0;1.5708;0;0.648757
ID;3973;0.303099;0.544881;6.01172;0.0174533;4.61826;0;1.5708;0;0.545775
ID;3974;0.193457;1.47544;6.20437;0.0174533;4.28665;0;1.5708;0;0.226326
ID;3975;0.609843;0.962655;5.69693;0.0174533;5.0696;0;1.5708;0;0.914528
ID;3976;0.56585;0.938294;5.91198;0.0174533;2.85174;0.682101;1.8958;6.22145;0.769045
ID;3977;0.844359;0.281321;5.63024;0.0174533;5.80724;0;1.5708;0;0.339909
ID;3978;1.00884;1.50257;5.9657;0.0174533;4.09248;0;1.5708;0;0.656199
ID;3979;0.795834;1.63016;5.66938;0.0174533;4.2601;0;1.5708;0;0.966024
ID;3980;0.76801;0.977605;5.81801;0.0174533;2.86442;0.916351;2.6109;6.2034;0.586297
ID;3981;0.595394;1.19373;6.11079;0.0174533;0.211589;0.642672;1.30705;6.11396;0.123204
ID;3982;0.543437;1.3038;5.84158;0.0174533;3.21125;0;1.5708;0;0.699932
ID;3983;0.951238;1.47283;5.86157;0.0174533;1.58483;1.85091;2.47178;0.724153;0.754172
ID;3984;0.855132;1.53635;5.96951;0.0174533;3.84887;0;1.5708;0;0.784339
ID;3985;0.44728;1.05282;6.14204;0.0174533;2.80817;0.776894;2.22396;0.312679;0.551807
ID;3986;0.850405;1.42108;6.18317;0.0174533;2.23587;1.33406;2.46043;0.462541;0.613775
ID;3987;0.767143;1.41742;5.8544;0.0174533;3.10852;2.75143;2.93583;1.42915;0.8792
ID;3988;0.748442;0.959279;5.70231;0.0174533;5.10793;0;1.5708;0;0.972681
ID;3989;1.03744;1.67967;6.07995;0.0174533;3.39161;0;1.5708;0;0.569668
ID;3990;0.929282;1.13794;5.94135;0.0174533;2.21643;1.46263;2.19744;0.585874;0.84953
ID;3991;0.765329;1.37198;6.08059;0.0174533;3.58432;0;1.5708;0;0.794602
ID;3992;0.937943;1.64962;5.78476;0.0174533;2.52467;2.17178;2.34693;0.731641;0.806943
ID;3993;0.310405;1.07787;6.06397;0.0174533;4.35946;0;1.5708;0;0.592071
ID;3994;1.18785;1.64748;5.91439;0.0174533;5.81975;0;1.5708;0;0.525266
ID;3995;0.755658;1.41092;5.92435;0.0174533;2.89278;2.46568;2.45814;1.05205;0.722905
ID;3996;0.371858;1.3488;6.19116;0.0174533;4.58609;0;1.5708;0;0.433279
ID;3997;0.38665;1.53412;5.90384;0.0174533;1.26154;0.417976;1.86319;5.85256;0.335083
ID;3998;0.279113;1.02282;6.04528;0.0174533;2.861;0.417476;1.66432;6.07363;0.657701
ID;3999;0.287567;1.21836;6.14413;0.0174533;5.40014;0;1.5708;0;0.459306
ID;4000;0.812102;1.68181;5.69956;0.0174533;0.324367;0.893614;1.88065;5.77917;0.223062
