ID;ID;phi1;PHI;phi2;q0;q1;q2;q3;phi1;PHI;phi2;q0B;q1B;q2B;q3B;misorientationCubicEulerAB;misoriQxQAB;misoriQuatCubic0;misoriQuatCubic1;misoriQuatCubic2;misoriQuatCubic3
ID;8756;0.609829;0.632318;5.70703;-0.950302;-0.257836;-0.173754;-0.0160036;0.609829;0.632318;5.70703;-0.950302;-0.257836;-0.173754;-0.0160036;4.21468e-08;4.21468e-08;1;1.19696e-16;8.54351e-17;1.56125e-17
ID;8757;0.847831;1.89053;5.59421;-0.58368;-0.582877;-0.563395;-0.0464574;0.847831;1.89053;5.59421;-0.58368;-0.582877;-0.563395;-0.0464574;0;0;1;2.08167e-17;2.08167e-17;0
ID;8758;0.51709;0.566274;5.97036;-0.95518;-0.25566;-0.112628;-0.097895;0.51709;0.566274;5.97036;-0.95518;-0.25566;-0.112628;-0.097895;0;0;1;8.84709e-17;3.46945e-17;1.38778e-17
ID;8759;1.17472;1.05367;5.91292;-0.795415;-0.360094;-0.350915;-0.338387;1.17472;1.05367;5.91292;-0.795415;-0.360094;-0.350915;-0.338387;2.98023e-08;2.98023e-08;1;0;0;0
ID;8760;1.0009;1.54211;6.03649;-0.666785;-0.565643;-0.407069;-0.264086;1.0009;1.54211;6.03649;-0.666785;-0.565643;-0.407069;-0.264086;0;0;1;2.77556e-17;0;0
ID;8761;0.586019;0.757009;5.78836;-0.928253;-0.31687;-0.190123;-0.0423541;0.586019;0.757009;5.78836;-0.928253;-0.31687;-0.190123;-0.0423541;0;0;1;1.38778e-17;0;0
ID;8762;0.462919;1.60013;5.92477;-0.69571;-0.657752;-0.2864;-0.036386;0.462919;1.60013;5.92477;-0.69571;-0.657752;-0.2864;-0.036386;0;0;1;1.38778e-17;1.04083e-17;0
ID;8763;0.582377;1.25056;5.78373;-0.810101;-0.501763;-0.301398;-0.0336056;0.582377;1.25056;5.78373;-0.810101;-0.501763;-0.301398;-0.0336056;4.21468e-08;4.21468e-08;1;1.70003e-16;4.85723e-17;3.46945e-18
ID;8764;0.30918;1.42072;6.15564;-0.755003;-0.636622;-0.141267;-0.0687561;0.30918;1.42072;6.15564;-0.755003;-0.636622;-0.141267;-0.0687561;0;0;1;5.72459e-17;0;0
ID;8765;0.986674;1.66736;5.72031;-0.657121;-0.529082;-0.517957;-0.141367;0.986674;1.66736;5.72031;-0.657121;-0.529082;-0.517957;-0.141367;0;0;1;1.38778e-17;0;0
ID;8766;0.772433;1.73886;5.73697;-0.641138;-0.603841;-0.46799;-0.0728293;0.772433;1.73886;5.73697;-0.641138;-0.603841;-0.46799;-0.0728293;0;0;1;2.08167e-17;6.93889e-18;0
ID;8767;0.934799;1.75266;5.83849;-0.620856;-0.592745;-0.488962;-0.155262;0.934799;1.75266;5.83849;-0.620856;-0.592745;-0.488962;-0.155262;0;0;1;2.77556e-17;1.38778e-17;0
ID;8768;0.483673;1.12202;5.9181;-0.845231;-0.484845;-0.21907;-0.0501755;0.483673;1.12202;5.9181;-0.845231;-0.484845;-0.21907;-0.0501755;0;0;1;3.46945e-18;0;0
ID;8769;0.746186;1.17141;5.54613;-0.833314;-0.407612;-0.373397;-0.00380607;0.746186;1.17141;5.54613;-0.833314;-0.407612;-0.373397;-0.00380607;4.21468e-08;4.21468e-08;1;1.25767e-17;1.23599e-17;0
ID;8770;0.83892;1.70094;5.82153;-0.647928;-0.598198;-0.455026;-0.12369;0.83892;1.70094;5.82153;-0.647928;-0.598198;-0.455026;-0.12369;0;0;1;2.77556e-17;1.38778e-17;0
ID;8771;0.995004;1.21426;6.07677;-0.758268;-0.470637;-0.32247;-0.315504;0.995004;1.21426;6.07677;-0.758268;-0.470637;-0.32247;-0.315504;0;0;1;2.77556e-17;0;0
ID;8772;0.638649;1.37455;6.11377;-0.7518;-0.583352;-0.249414;-0.179695;0.638649;1.37455;6.11377;-0.7518;-0.583352;-0.249414;-0.179695;0;0;1;6.93889e-17;1.38778e-17;0
ID;8773;0.75952;0.809133;5.91198;-0.902001;-0.332371;-0.210871;-0.177364;0.75952;0.809133;5.91198;-0.902001;-0.332371;-0.210871;-0.177364;2.98023e-08;2.98023e-08;1;0;0;0
ID;8774;0.980457;1.55895;6.04818;-0.662445;-0.577048;-0.401365;-0.259016;0.980457;1.55895;6.04818;-0.662445;-0.577048;-0.401365;-0.259016;0;0;1;0;0;0
ID;8775;0.714362;1.38464;5.97237;-0.754149;-0.556288;-0.313056;-0.154268;0.714362;1.38464;5.97237;-0.754149;-0.556288;-0.313056;-0.154268;0;0;1;1.38778e-17;0;0
ID;8776;0.533682;1.48667;6.16365;-0.720488;-0.640971;-0.217123;-0.151363;0.533682;1.48667;6.16365;-0.720488;-0.640971;-0.217123;-0.151363;2.98023e-08;2.98023e-08;1;1.11022e-16;0;0
ID;8777;1.19215;1.52969;6.1775;-0.617625;-0.551682;-0.418448;-0.372943;1.19215;1.52969;6.1775;-0.617625;-0.551682;-0.418448;-0.372943;4.21468e-08;4.21468e-08;1;8.32667e-17;2.77556e-17;2.77556e-17
ID;8778;0.514468;1.07571;5.92376;-0.856229;-0.464166;-0.21679;-0.0665101;0.514468;1.07571;5.92376;-0.856229;-0.464166;-0.21679;-0.0665101;2.98023e-08;2.98023e-08;1;6.93889e-18;0;0
ID;8779;0.831011;1.38566;5.73015;-0.762023;-0.491783;-0.407562;-0.106599;0.831011;1.38566;5.73015;-0.762023;-0.491783;-0.407562;-0.106599;2.98023e-08;2.98023e-08;1;2.77556e-17;0;0
ID;8780;0.922552;1.48859;5.91055;-0.707935;-0.540295;-0.408688;-0.19971;0.922552;1.48859;5.91055;-0.707935;-0.540295;-0.408688;-0.19971;0;0;1;8.32667e-17;5.55112e-17;2.77556e-17
ID;8781;0.84443;1.70302;5.59715;-0.656782;-0.542558;-0.521106;-0.052124;0.84443;1.70302;5.59715;-0.656782;-0.542558;-0.521106;-0.052124;2.98023e-08;2.98023e-08;1;1.38778e-17;0;0
ID;8782;1.06072;1.51902;5.88094;-0.686224;-0.512421;-0.459943;-0.234465;1.06072;1.51902;5.88094;-0.686224;-0.512421;-0.459943;-0.234465;0;0;1;2.77556e-17;1.38778e-17;0
ID;8783;0.329004;1.05462;5.98741;-0.864044;-0.478858;-0.154653;-0.0143586;0.329004;1.05462;5.98741;-0.864044;-0.478858;-0.154653;-0.0143586;0;0;1;6.93889e-18;3.46945e-18;0
ID;8784;0.504176;0.816939;6.06676;-0.908248;-0.371701;-0.140037;-0.131582;0.504176;0.816939;6.06676;-0.908248;-0.371701;-0.140037;-0.131582;0;0;1;1.38778e-17;0;0
ID;8785;0.252788;1.30136;6.16081;-0.793981;-0.595103;-0.112959;-0.0518457;0.252788;1.30136;6.16081;-0.793981;-0.595103;-0.112959;-0.0518457;0;0;1;3.46945e-18;0;0
ID;8786;0.923799;1.09867;5.87336;-0.824865;-0.410279;-0.322923;-0.216771;0.923799;1.09867;5.87336;-0.824865;-0.410279;-0.322923;-0.216771;2.98023e-08;2.98023e-08;1;2.77556e-17;0;0
ID;8787;0.8443;1.65187;5.98673;-0.652597;-0.618801;-0.396961;-0.18337;0.8443;1.65187;5.98673;-0.652597;-0.618801;-0.396961;-0.18337;0;0;1;2.77556e-17;1.38778e-17;0
ID;8788;0.427701;1.38841;5.99952;-0.766571;-0.59973;-0.222789;-0.0553025;0.427701;1.38841;5.99952;-0.766571;-0.59973;-0.222789;-0.0553025;0;0;1;1.70003e-16;4.16334e-17;2.77556e-17
ID;8789;0.891393;1.79067;5.82378;-0.610729;-0.609082;-0.487926;-0.134002;0.891393;1.79067;5.82378;-0.610729;-0.609082;-0.487926;-0.134002;2.98023e-08;2.98023e-08;1;2.77556e-17;0;0
ID;8790;1.18398;1.53273;6.00514;-0.647782;-0.516325;-0.463012;-0.31529;1.18398;1.53273;6.00514;-0.647782;-0.516325;-0.463012;-0.31529;2.98023e-08;2.98023e-08;1;0;0;0
ID;8791;0.675049;1.40839;5.98715;-0.74849;-0.572592;-0.302142;-0.143567;0.675049;1.40839;5.98715;-0.74849;-0.572592;-0.302142;-0.143567;2.98023e-08;2.98023e-08;1;1.17961e-16;0;0
ID;8792;0.561492;1.03188;5.80826;-0.869014;-0.428581;-0.244371;-0.0376375;0.561492;1.03188;5.80826;-0.869014;-0.428581;-0.244371;-0.0376375;0;0;1;1.38778e-17;6.93889e-18;0
ID;8793;0.791155;1.67642;5.99522;-0.647739;-0.637829;-0.381951;-0.166497;0.791155;1.67642;5.99522;-0.647739;-0.637829;-0.381951;-0.166497;0;0;1;1.38778e-17;0;0
ID;8794;0.975223;1.01532;5.72625;-0.854842;-0.350324;-0.337043;-0.181439;0.975223;1.01532;5.72625;-0.854842;-0.350324;-0.337043;-0.181439;0;0;1;0;0;0
ID;8795;0.720472;1.66498;5.7368;-0.670487;-0.596128;-0.437785;-0.0585085;0.720472;1.66498;5.7368;-0.670487;-0.596128;-0.437785;-0.0585085;2.98023e-08;2.98023e-08;1;2.08167e-17;6.93889e-18;0
ID;8796;0.649334;1.2068;5.82442;-0.819677;-0.482555;-0.298552;-0.0783401;0.649334;1.2068;5.82442;-0.819677;-0.482555;-0.298552;-0.0783401;4.21468e-08;4.21468e-08;1;5.89806e-17;2.77556e-17;0
ID;8797;0.379426;0.897066;5.94587;-0.900885;-0.406094;-0.1521;-0.0189704;0.379426;0.897066;5.94587;-0.900885;-0.406094;-0.1521;-0.0189704;0;0;1;5.59448e-17;2.42861e-17;1.04083e-17
ID;8798;0.449812;1.30542;5.93618;-0.793391;-0.559774;-0.235621;-0.0408178;0.449812;1.30542;5.93618;-0.793391;-0.559774;-0.235621;-0.0408178;0;0;1;1.38778e-17;0;0
ID;8799;1.20005;1.08251;5.94318;-0.779033;-0.369867;-0.358669;-0.3573;1.20005;1.08251;5.94318;-0.779033;-0.369867;-0.358669;-0.3573;2.98023e-08;2.98023e-08;1;2.77556e-17;0;0
ID;8800;0.907358;1.20783;6.0876;-0.771541;-0.483685;-0.297531;-0.28679;0.907358;1.20783;6.0876;-0.771541;-0.483685;-0.297531;-0.28679;0;0;1;0;0;0
ID;8801;0.797953;0.708349;5.67003;-0.933932;-0.264014;-0.224895;-0.0865391;0.797953;0.708349;5.67003;-0.933932;-0.264014;-0.224895;-0.0865391;0;0;1;1.45717e-16;1.07553e-16;1.38778e-17
ID;8802;0.847615;1.63889;5.88389;-0.66555;-0.593283;-0.426654;-0.151739;0.847615;1.63889;5.88389;-0.66555;-0.593283;-0.426654;-0.151739;0;0;1;1.38778e-17;0;0
ID;8803;1.07716;1.52984;6.18698;-0.636386;-0.576682;-0.383357;-0.339834;1.07716;1.52984;6.18698;-0.636386;-0.576682;-0.383357;-0.339834;2.98023e-08;2.98023e-08;1;2.77556e-17;0;0
ID;8804;0.988669;0.838315;5.75607;-0.889216;-0.295592;-0.279762;-0.208934;0.988669;0.838315;5.75607;-0.889216;-0.295592;-0.279762;-0.208934;0;0;1;2.77556e-17;0;0
ID;8805;1.06318;1.81473;5.81561;-0.588716;-0.568161;-0.545853;-0.180697;1.06318;1.81473;5.81561;-0.588716;-0.568161;-0.545853;-0.180697;0;0;1;2.77556e-17;0;0
ID;8806;0.840961;1.10207;5.57755;-0.850033;-0.374672;-0.365714;-0.0576015;0.840961;1.10207;5.57755;-0.850033;-0.374672;-0.365714;-0.0576015;0;0;1;1.14492e-16;3.1225e-17;0
ID;8807;0.17638;0.746298;6.10762;-0.931184;-0.35892;-0.0638206;-0.000378219;0.17638;0.746298;6.10762;-0.931184;-0.35892;-0.0638206;-0.000378219;4.21468e-08;4.21468e-08;1;1.11029e-16;1.70491e-17;7.58942e-19
ID;8808;0.796234;0.875924;5.95287;-0.881155;-0.358577;-0.226448;-0.20907;0.796234;0.875924;5.95287;-0.881155;-0.358577;-0.226448;-0.20907;4.21468e-08;4.21468e-08;1;6.93889e-17;6.93889e-17;0
ID;8809;0.907574;1.30631;6.05155;-0.749244;-0.511749;-0.327731;-0.263324;0.907574;1.30631;6.05155;-0.749244;-0.511749;-0.327731;-0.263324;0;0;1;0;0;0
ID;8810;0.393036;1.39655;5.9299;-0.765801;-0.598653;-0.234375;-0.0152221;0.393036;1.39655;5.9299;-0.765801;-0.598653;-0.234375;-0.0152221;0;0;1;1.21431e-17;6.93889e-18;0
ID;8811;1.32335;1.55108;6.0443;-0.611619;-0.497163;-0.492923;-0.36848;1.32335;1.55108;6.0443;-0.611619;-0.497163;-0.492923;-0.36848;0;0;1;0;0;0
ID;8812;0.572765;1.28562;6.17089;-0.779294;-0.564624;-0.201337;-0.182659;0.572765;1.28562;6.17089;-0.779294;-0.564624;-0.201337;-0.182659;0;0;1;1.38778e-17;0;0
ID;8813;0.776331;0.72974;5.70909;-0.929398;-0.278531;-0.22304;-0.0943018;0.776331;0.72974;5.70909;-0.929398;-0.278531;-0.22304;-0.0943018;0;0;1;4.16334e-17;3.46945e-18;0
ID;8814;0.520386;1.16195;6.06125;-0.826638;-0.511466;-0.199063;-0.124278;0.520386;1.16195;6.06125;-0.826638;-0.511466;-0.199063;-0.124278;0;0;1;0;0;0
ID;8815;0.605533;1.40013;5.85928;-0.761648;-0.560792;-0.317166;-0.0693595;0.605533;1.40013;5.85928;-0.761648;-0.560792;-0.317166;-0.0693595;0;0;1;1.73472e-16;8.32667e-17;0
ID;8816;0.726447;1.73229;5.70821;-0.645911;-0.606159;-0.461485;-0.0490127;0.726447;1.73229;5.70821;-0.645911;-0.606159;-0.461485;-0.0490127;2.98023e-08;2.98023e-08;1;1.73472e-17;6.93889e-18;0
ID;8817;0.835745;1.30825;6.12947;-0.747882;-0.535509;-0.288896;-0.265408;0.835745;1.30825;6.12947;-0.747882;-0.535509;-0.288896;-0.265408;4.21468e-08;4.21468e-08;1;0;0;0
ID;8818;1.22182;1.66012;6.07213;-0.59047;-0.556542;-0.484629;-0.326713;1.22182;1.66012;6.07213;-0.59047;-0.556542;-0.484629;-0.326713;0;0;1;0;0;0
ID;8819;0.822412;0.703541;5.64599;-0.934741;-0.256803;-0.229726;-0.086814;0.822412;0.703541;5.64599;-0.934741;-0.256803;-0.229726;-0.086814;2.98023e-08;2.98023e-08;1;3.46945e-18;0;0
ID;8820;0.815104;1.57105;6.1236;-0.669381;-0.624863;-0.331168;-0.227604;0.815104;1.57105;6.1236;-0.669381;-0.624863;-0.331168;-0.227604;0;0;1;0;0;0
ID;8821;0.78588;1.5675;5.99881;-0.68612;-0.607253;-0.359994;-0.175746;0.78588;1.5675;5.99881;-0.68612;-0.607253;-0.359994;-0.175746;0;0;1;1.38778e-17;0;0
ID;8822;0.735307;1.35083;5.7092;-0.777911;-0.495965;-0.380683;-0.0628831;0.735307;1.35083;5.7092;-0.777911;-0.495965;-0.380683;-0.0628831;0;0;1;2.08167e-17;0;0
ID;8823;0.615125;1.57158;6.07852;-0.691998;-0.648784;-0.281903;-0.144045;0.615125;1.57158;6.07852;-0.691998;-0.648784;-0.281903;-0.144045;0;0;1;6.245e-17;1.38778e-17;0
ID;8824;0.931217;0.924997;5.93646;-0.856995;-0.358157;-0.266092;-0.257833;0.931217;0.924997;5.93646;-0.856995;-0.358157;-0.266092;-0.257833;0;0;1;6.93889e-17;2.77556e-17;0
ID;8825;0.943577;1.62162;5.6848;-0.678676;-0.519878;-0.505102;-0.118312;0.943577;1.62162;5.6848;-0.678676;-0.519878;-0.505102;-0.118312;0;0;1;1.38778e-17;1.38778e-17;0
ID;8826;1.22901;1.333;5.98163;-0.702982;-0.445867;-0.428279;-0.351563;1.22901;1.333;5.98163;-0.702982;-0.445867;-0.428279;-0.351563;0;0;1;0;0;0
ID;8827;0.94261;1.41897;5.89785;-0.729434;-0.513046;-0.401453;-0.208677;0.94261;1.41897;5.89785;-0.729434;-0.513046;-0.401453;-0.208677;0;0;1;0;0;0
ID;8828;1.151;1.45254;5.96338;-0.684011;-0.492462;-0.445526;-0.301856;1.151;1.45254;5.96338;-0.684011;-0.492462;-0.445526;-0.301856;0;0;1;2.77556e-17;0;0
ID;8829;0.892583;1.63993;5.97662;-0.653169;-0.603596;-0.412567;-0.197055;0.892583;1.63993;5.97662;-0.653169;-0.603596;-0.412567;-0.197055;2.98023e-08;2.98023e-08;1;1.38778e-17;0;0
ID;8830;0.374272;0.957799;6.13406;-0.881885;-0.445113;-0.11922;-0.0996977;0.374272;0.957799;6.13406;-0.881885;-0.445113;-0.11922;-0.0996977;0;0;1;1.12757e-16;2.77556e-17;0
ID;8831;0.625262;1.67982;5.67081;-0.667517;-0.606509;-0.431914;-0.0042996;0.625262;1.67982;5.67081;-0.667517;-0.606509;-0.431914;-0.0042996;2.98023e-08;2.98023e-08;1;2.55872e-17;0;0
ID;8832;1.15432;1.43536;6.04077;-0.676376;-0.503681;-0.422837;-0.331707;1.15432;1.43536;6.04077;-0.676376;-0.503681;-0.422837;-0.331707;0;0;1;0;0;0
ID;8833;0.472503;1.51335;5.91345;-0.726163;-0.626528;-0.280632;-0.0373457;0.472503;1.51335;5.91345;-0.726163;-0.626528;-0.280632;-0.0373457;0;0;1;0;0;0
ID;8834;0.573751;1.17285;6.03702;-0.821777;-0.507531;-0.220564;-0.135818;0.573751;1.17285;6.03702;-0.821777;-0.507531;-0.220564;-0.135818;0;0;1;2.77556e-17;0;0
ID;8835;0.174652;1.33105;6.16075;-0.786324;-0.610673;-0.0913844;-0.0205344;0.174652;1.33105;6.16075;-0.786324;-0.610673;-0.0913844;-0.0205344;4.21468e-08;4.21468e-08;1;5.20417e-18;3.46945e-18;0
ID;8836;0.479899;1.30033;6.15599;-0.783638;-0.577645;-0.180935;-0.139645;0.479899;1.30033;6.15599;-0.783638;-0.577645;-0.180935;-0.139645;0;0;1;1.38778e-17;0;0
ID;8837;0.612073;0.953767;5.70272;-0.888319;-0.379804;-0.257763;-0.0140404;0.612073;0.953767;5.70272;-0.888319;-0.379804;-0.257763;-0.0140404;0;0;1;5.20417e-18;5.20417e-18;0
ID;8838;0.64301;0.705184;5.93668;-0.928186;-0.303921;-0.163969;-0.138624;0.64301;0.705184;5.93668;-0.928186;-0.303921;-0.163969;-0.138624;0;0;1;1.38778e-17;0;0
ID;8839;0.68448;1.68115;5.86829;-0.660984;-0.635275;-0.389218;-0.0896392;0.68448;1.68115;5.86829;-0.660984;-0.635275;-0.389218;-0.0896392;0;0;1;6.245e-17;2.08167e-17;6.93889e-18
ID;8840;1.08668;1.11709;5.8208;-0.807048;-0.378783;-0.370639;-0.260431;1.08668;1.11709;5.8208;-0.807048;-0.378783;-0.370639;-0.260431;0;0;1;2.77556e-17;0;0
ID;8841;0.728461;1.09123;5.63846;-0.854059;-0.401357;-0.328963;-0.0357776;0.728461;1.09123;5.63846;-0.854059;-0.401357;-0.328963;-0.0357776;0;0;1;1.73472e-18;0;0
ID;8842;1.00012;1.50931;5.79346;-0.704914;-0.503597;-0.464399;-0.183902;1.00012;1.50931;5.79346;-0.704914;-0.503597;-0.464399;-0.183902;0;0;1;2.77556e-17;0;0
ID;8843;0.910609;1.23506;5.88483;-0.788715;-0.459375;-0.352481;-0.206545;0.910609;1.23506;5.88483;-0.788715;-0.459375;-0.352481;-0.206545;2.98023e-08;2.98023e-08;1;1.38778e-17;0;0
ID;8844;0.944659;1.1946;5.85769;-0.799156;-0.435515;-0.355856;-0.212235;0.944659;1.1946;5.85769;-0.799156;-0.435515;-0.355856;-0.212235;0;0;1;1.38778e-17;0;0
ID;8845;0.808253;0.918958;5.94263;-0.871888;-0.37231;-0.240958;-0.20769;0.808253;0.918958;5.94263;-0.871888;-0.37231;-0.240958;-0.20769;0;0;1;1.249e-16;2.77556e-17;0
ID;8846;0.277295;1.10065;6.1979;-0.848429;-0.514395;-0.0942898;-0.0817046;0.277295;1.10065;6.1979;-0.848429;-0.514395;-0.0942898;-0.0817046;2.98023e-08;2.98023e-08;1;6.93889e-18;0;0
ID;8847;0.608041;1.69314;5.76419;-0.6619;-0.6332;-0.400096;-0.0294883;0.608041;1.69314;5.76419;-0.6619;-0.6332;-0.400096;-0.0294883;0;0;1;2.08167e-17;1.04083e-17;0
ID;8848;1.11304;1.51726;5.90727;-0.677041;-0.50593;-0.466132;-0.26148;1.11304;1.51726;5.90727;-0.677041;-0.50593;-0.466132;-0.26148;0;0;1;2.77556e-17;0;0
ID;8849;1.19745;1.62855;6.18995;-0.584412;-0.580977;-0.437407;-0.360004;1.19745;1.62855;6.18995;-0.584412;-0.580977;-0.437407;-0.360004;4.21468e-08;4.21468e-08;1;5.55112e-17;2.77556e-17;0
ID;8850;1.16364;1.55779;6.20269;-0.609846;-0.570898;-0.409356;-0.366865;1.16364;1.55779;6.20269;-0.609846;-0.570898;-0.409356;-0.366865;0;0;1;5.55112e-17;2.77556e-17;0
ID;8851;0.48415;1.59285;5.84738;-0.699061;-0.640561;-0.317349;-0.0169003;0.48415;1.59285;5.84738;-0.699061;-0.640561;-0.317349;-0.0169003;4.21468e-08;4.21468e-08;1;6.93889e-18;1.73472e-18;0
ID;8852;0.801935;1.31607;6.13773;-0.748954;-0.544224;-0.278981;-0.255065;0.801935;1.31607;6.13773;-0.748954;-0.544224;-0.278981;-0.255065;0;0;1;2.77556e-17;0;0
ID;8853;0.936232;0.924345;5.6783;-0.88283;-0.319938;-0.310582;-0.147613;0.936232;0.924345;5.6783;-0.88283;-0.319938;-0.310582;-0.147613;0;0;1;2.77556e-17;0;0
ID;8854;0.712427;0.413798;5.7009;-0.976602;-0.163864;-0.123889;-0.0636359;0.712427;0.413798;5.7009;-0.976602;-0.163864;-0.123889;-0.0636359;0;0;1;1.04083e-17;0;0
ID;8855;0.942432;1.14985;5.78487;-0.818626;-0.408677;-0.358708;-0.18483;0.942432;1.14985;5.78487;-0.818626;-0.408677;-0.358708;-0.18483;0;0;1;1.80411e-16;2.77556e-17;1.38778e-17
ID;8856;0.574257;0.94055;5.75682;-0.891188;-0.386232;-0.236966;-0.0213457;0.574257;0.94055;5.75682;-0.891188;-0.386232;-0.236966;-0.0213457;2.98023e-08;2.98023e-08;1;1.1189e-16;1.73472e-17;3.46945e-18
ID;8857;0.492822;1.0547;6.04725;-0.857025;-0.470205;-0.179341;-0.110689;0.492822;1.0547;6.04725;-0.857025;-0.470205;-0.179341;-0.110689;0;0;1;5.89806e-17;3.46945e-17;0
ID;8858;0.949644;1.52793;5.81692;-0.701112;-0.525548;-0.449858;-0.172829;0.949644;1.52793;5.81692;-0.701112;-0.525548;-0.449858;-0.172829;0;0;1;1.38778e-17;0;0
ID;8859;0.942572;1.42969;6.01763;-0.71234;-0.539498;-0.372319;-0.250785;0.942572;1.42969;6.01763;-0.71234;-0.539498;-0.372319;-0.250785;0;0;1;6.93889e-17;2.77556e-17;2.77556e-17
ID;8860;1.25546;1.41103;6.05519;-0.663009;-0.478085;-0.438054;-0.374116;1.25546;1.41103;6.05519;-0.663009;-0.478085;-0.438054;-0.374116;0;0;1;8.32667e-17;2.77556e-17;0
ID;8861;0.707006;1.6404;5.98688;-0.667744;-0.64118;-0.351656;-0.139084;0.707006;1.6404;5.98688;-0.667744;-0.64118;-0.351656;-0.139084;0;0;1;1.38778e-17;0;0
ID;8862;0.200308;1.32882;6.12038;-0.787143;-0.606459;-0.111332;-0.014762;0.200308;1.32882;6.12038;-0.787143;-0.606459;-0.111332;-0.014762;0;0;1;1.67184e-16;3.64292e-17;1.73472e-18
ID;8863;1.01545;1.44106;5.98982;-0.703007;-0.523478;-0.401605;-0.265453;1.01545;1.44106;5.98982;-0.703007;-0.523478;-0.401605;-0.265453;2.98023e-08;2.98023e-08;1;0;0;0
ID;8864;1.01473;1.72013;5.94258;-0.615678;-0.590421;-0.475178;-0.215753;1.01473;1.72013;5.94258;-0.615678;-0.590421;-0.475178;-0.215753;0;0;1;2.77556e-17;0;0
ID;8865;0.975189;1.04164;5.72634;-0.848505;-0.358603;-0.344964;-0.180119;0.975189;1.04164;5.72634;-0.848505;-0.358603;-0.344964;-0.180119;0;0;1;6.93889e-17;2.77556e-17;2.08167e-17
ID;8866;1.04085;1.21263;6.02824;-0.759121;-0.454366;-0.343908;-0.314664;1.04085;1.21263;6.02824;-0.759121;-0.454366;-0.343908;-0.314664;0;0;1;2.77556e-17;0;0
ID;8867;0.581877;0.869295;5.88985;-0.902991;-0.372015;-0.197287;-0.0853776;0.581877;0.869295;5.88985;-0.902991;-0.372015;-0.197287;-0.0853776;4.21468e-08;4.21468e-08;1;1.17961e-16;8.32667e-17;0
ID;8868;0.406863;1.46913;5.91218;-0.742005;-0.620203;-0.254166;-0.0133031;0.406863;1.46913;5.91218;-0.742005;-0.620203;-0.254166;-0.0133031;0;0;1;6.93889e-18;1.73472e-18;0
ID;8869;1.32141;1.47942;6.14384;-0.61336;-0.502133;-0.449708;-0.4116;1.32141;1.47942;6.14384;-0.61336;-0.502133;-0.449708;-0.4116;0;0;1;2.77556e-17;0;0
ID;8870;0.639199;0.322174;5.72565;-0.986231;-0.132524;-0.0903473;-0.0402932;0.639199;0.322174;5.72565;-0.986231;-0.132524;-0.0903473;-0.0402932;0;0;1;1.42247e-16;7.11237e-17;0
ID;8871;0.91488;1.22856;5.65129;-0.809021;-0.412422;-0.402632;-0.115241;0.91488;1.22856;5.65129;-0.809021;-0.412422;-0.402632;-0.115241;0;0;1;7.63278e-17;6.245e-17;2.77556e-17
ID;8872;0.889126;1.54756;6.15986;-0.663477;-0.611196;-0.338856;-0.267234;0.889126;1.54756;6.15986;-0.663477;-0.611196;-0.338856;-0.267234;0;0;1;0;0;0
ID;8873;1.14385;1.48265;6.11738;-0.651126;-0.53559;-0.411252;-0.346483;1.14385;1.48265;6.11738;-0.651126;-0.53559;-0.411252;-0.346483;0;0;1;2.77556e-17;2.77556e-17;0
ID;8874;0.235834;1.29016;6.17925;-0.797315;-0.592607;-0.101654;-0.0526588;0.235834;1.29016;6.17925;-0.797315;-0.592607;-0.101654;-0.0526588;0;0;1;6.93889e-18;0;0
ID;8875;0.492121;1.08966;6.0653;-0.847188;-0.485957;-0.180149;-0.116896;0.492121;1.08966;6.0653;-0.847188;-0.485957;-0.180149;-0.116896;2.98023e-08;2.98023e-08;1;1.38778e-17;0;0
ID;8876;0.568888;0.964468;5.95954;-0.879309;-0.418341;-0.20016;-0.108363;0.568888;0.964468;5.95954;-0.879309;-0.418341;-0.20016;-0.108363;0;0;1;6.245e-17;4.16334e-17;1.38778e-17
ID;8877;0.655494;1.22404;6.00291;-0.804127;-0.512775;-0.25911;-0.152655;0.655494;1.22404;6.00291;-0.804127;-0.512775;-0.25911;-0.152655;0;0;1;1.17961e-16;4.16334e-17;0
ID;8878;0.729276;0.533099;5.75829;-0.959653;-0.213289;-0.154562;-0.0984095;0.729276;0.533099;5.75829;-0.959653;-0.213289;-0.154562;-0.0984095;0;0;1;1.38778e-17;0;0
ID;8879;1.09929;1.41074;5.96088;-0.704637;-0.49132;-0.422984;-0.288402;1.09929;1.41074;5.96088;-0.704637;-0.49132;-0.422984;-0.288402;4.21468e-08;4.21468e-08;1;0;0;0
ID;8880;0.764388;1.0963;5.82228;-0.843683;-0.426335;-0.299655;-0.129015;0.764388;1.0963;5.82228;-0.843683;-0.426335;-0.299655;-0.129015;0;0;1;1.17961e-16;2.77556e-17;0
ID;8881;0.68856;1.53949;6.00281;-0.703185;-0.615864;-0.324131;-0.145541;0.68856;1.53949;6.00281;-0.703185;-0.615864;-0.324131;-0.145541;0;0;1;2.77556e-17;0;0
ID;8882;0.707735;0.745009;5.75278;-0.92776;-0.296406;-0.211193;-0.0824739;0.707735;0.745009;5.75278;-0.92776;-0.296406;-0.211193;-0.0824739;0;0;1;1.04083e-17;0;0
